event_type_encoded,hour_of_day,frequency_score,path_risk_score,label
3,8,0.13132632987294396,0.010491315908523414,0
1,8,0.24551841880732117,0.023213017092435798,0
3,17,0.2739285327329613,0.08381325483136087,0
2,11,0.33369258368790045,0.06522644494143436,0
3,11,0.21265971636332232,0.04413255166043298,0
3,8,0.3671466531661117,0.028988254392393165,0
3,10,0.21619909116659705,0.027280922916144413,0
2,12,0.16066326723074467,0.02544235293879298,0
0,12,0.14095044980446084,0.17033027330865605,0
1,13,0.16595606927516082,0.05903230250423548,0
1,17,0.39104075257351023,0.17100080434933648,0
3,11,0.2774742613885306,0.16739780524784761,0
3,11,0.17434943317017543,0.08684974399129604,0
1,17,0.36947553829493585,0.08355437067178494,0
3,22,0.843780801764987,0.9192070057888433,1
3,15,0.1721534477541406,0.11169739328783555,0
3,20,0.7887371284642719,0.8590560793845405,1
3,18,0.1914509806673292,0.14066089758170072,0
0,15,0.2391281927492507,0.027724782935081474,0
1,13,0.2880432869440968,0.1407804126045142,0
0,6,0.788976994363745,0.9011552043848913,1
1,18,0.12428771247071448,0.1761694495911817,0
0,16,0.3835966689363214,0.134930593317733,0
0,14,0.20967725768391685,0.12382669007908453,0
1,18,0.26763713740901723,0.01340118283146352,0
1,10,0.3943754866754927,0.04772654107158456,0
3,17,0.3613394147733683,0.14056872309713658,0
1,13,0.20581350080206925,0.05347157046730216,0
2,8,0.1190107540178607,0.06904531635703241,0
0,15,0.31294758662262073,0.13566165838447067,0
2,15,0.28628538035186946,0.15998077343896996,0
0,11,0.3675709639876612,0.09157482398645395,0
1,12,0.38747695153197703,0.015389461978323627,0
0,10,0.24889862049482334,0.17499862790741944,0
0,12,0.22496099763268518,0.13648067495440683,0
3,13,0.22603899190692614,0.14754184878570503,0
1,1,0.9504842555838422,0.8078481931825638,1
2,18,0.2938153679374405,0.06526128275118528,0
3,15,0.1912247014803849,0.026390850392404075,0
1,12,0.1680345814322899,0.07438046331811554,0
0,10,0.2059362686076359,0.09118530743750014,0
1,16,0.1855739746591758,0.19464121785068414,0
1,10,0.1713715973129511,0.008230291297693593,0
1,15,0.17812215917484198,0.03689931661658787,0
0,18,0.19508312935685196,0.06876940302244457,0
1,16,0.19046793085669733,0.18408679518837512,0
3,10,0.38433671621540355,0.1855622579458623,0
2,18,0.3116354069759478,0.09478213473555067,0
1,17,0.3185631362502593,0.18445842033938398,0
0,15,0.37005234071630444,0.02788465869129946,0
2,8,0.220488976577346,0.1681753832405281,0
0,13,0.11651009084616125,0.12826253055803438,0
1,12,0.15871470203075255,0.01671791007878227,0
0,16,0.2183270838732646,0.0980930720534292,0
0,18,0.20831946074416785,0.029589187675660503,0
2,14,0.21184934529406757,0.05693007311958105,0
3,16,0.12627958927086402,0.14557067139119637,0
3,15,0.1865902054990612,0.1611345570206652,0
3,14,0.14187030606458678,0.11743601351668792,0
1,12,0.24238393900181895,0.17350516397550858,0
0,17,0.326834216063706,0.01768965573105046,0
2,14,0.15246790324705953,0.0924239929173097,0
1,11,0.15580192543331622,0.07635390652636165,0
0,12,0.3503755604890174,0.06078287585690689,0
3,11,0.10805200440709192,0.000489334991609991,0
3,9,0.2961438916606757,0.178537305128111,0
3,18,0.17342507845560295,0.023870932705280713,0
0,17,0.3236696720758666,0.11621315401864932,0
2,18,0.3057738508493618,0.19485174967981145,0
2,16,0.31988718116714887,0.003509016104459861,0
0,10,0.19590433342988184,0.1756634528834865,0
1,8,0.18180110609791453,0.08390280103124251,0
2,8,0.18695685928686878,0.10592246597848315,0
1,18,0.15497424922441552,0.018901730475965862,0
2,13,0.3480465989820545,0.13699343025666058,0
2,9,0.26032609696696696,0.07032587352889004,0
1,16,0.18442532801556777,0.1557615689708278,0
1,9,0.16536286358808333,0.10067657861279472,0
0,14,0.23814740758247188,0.015280065114148922,0
0,15,0.20446297372484237,0.13821014070893609,0
3,17,0.25693633280006695,0.19402229091829826,0
2,8,0.3233380648819524,0.02371937814706242,0
1,11,0.19222849709990064,0.04196820129486656,0
3,9,0.12332058925659896,0.15493846160807445,0
0,11,0.13234521455941956,0.15861103633014684,0
0,15,0.13567666539966158,0.05060249424469694,0
0,9,0.33471124423398124,0.18401961416273113,0
1,10,0.3011801943589755,0.0058518232267786635,0
2,17,0.20435096253202098,0.032111467205193756,0
1,16,0.27107060715929504,0.01982113692102805,0
0,16,0.16509942274349548,0.03830950403848857,0
0,9,0.3772696291223513,0.18409543559580335,0
3,13,0.30943987203250956,0.03702515578220163,0
0,10,0.3504226461533212,0.19626022484841207,0
1,14,0.13385364359932267,0.19692255007368367,0
0,16,0.14077371097165944,0.152454735876993,0
0,9,0.19843462219919145,0.023144521392555698,0
2,18,0.3928537141705085,0.08879117403309558,0
2,14,0.15663549570018148,0.013921831391386141,0
3,18,0.2102324184312611,0.002557168899064233,0
0,14,0.2314175051212215,0.13170965265708964,0
1,14,0.22018728635095908,0.11811144646640248,0
1,9,0.20911299804271943,0.039817277101623486,0
3,9,0.16986089163595988,0.0849408413845308,0
2,18,0.38296751767449577,0.07121946137521606,0
3,15,0.2534243545209407,0.029474819850920955,0
0,12,0.24680241457508606,0.04616435859854671,0
0,9,0.32133950677406586,0.16606249372397164,0
0,10,0.21478989482950553,0.13584087241732462,0
0,9,0.29832418132933175,0.10398978258307592,0
3,11,0.18806887938550093,0.09957980884648912,0
2,16,0.2639860101439142,0.19051609898204344,0
3,22,0.7943677593459358,0.750534625180233,1
0,10,0.2669999651448675,0.17207214054373277,0
1,15,0.22920433536430057,0.06249193506795643,0
0,17,0.3025073740420201,0.13201571785477384,0
3,15,0.26867662337649945,0.03126219139499225,0
2,15,0.2773135355953964,0.07555954101225684,0
2,13,0.11842719173762273,0.11809268302488096,0
2,13,0.342866028268763,0.11679339561894511,0
2,14,0.12920501476857404,0.06902860550872314,0
2,8,0.2983720017468085,0.04952278619203281,0
0,9,0.36068198823536735,0.022894259300223374,0
2,8,0.23827281592287372,0.17267370435964025,0
3,12,0.10612068182816758,0.09393998025058095,0
2,23,0.7967264106255888,0.6390902692327695,1
1,13,0.2490194190355432,0.16229143554702982,0
1,17,0.1898562692776344,0.19388555055259338,0
0,16,0.16422403146480524,0.053031019937293755,0
3,11,0.2873716870163859,0.19158821268671428,0
0,17,0.20105141834921747,0.013453955302280619,0
3,14,0.16292174759652422,0.15913034986952185,0
2,16,0.34123801358023814,0.0865820969096671,0
1,14,0.22069028672113594,0.1249927751948971,0
1,8,0.2883531809672676,0.10324482301281364,0
3,11,0.2982418648051852,0.1647815998527527,0
2,18,0.25981580050796305,0.12288445957418477,0
3,17,0.3179845205547478,0.011976332250639167,0
3,10,0.17211218435422923,0.14928670329646263,0
3,14,0.19559595404606894,0.1660428761111763,0
1,14,0.18008042758042522,0.05740891940302051,0
1,14,0.17154502670517247,0.029992449569576987,0
2,22,0.8266057386553035,0.9622622491031996,1
2,10,0.10874256027876623,0.15793396801283685,0
1,18,0.355756305252535,0.19275737810503543,0
0,8,0.3578752008747432,0.016785908213115874,0
0,14,0.3690319732504359,0.13433441468690424,0
3,10,0.1708123455463328,0.11419467588436663,0
0,16,0.29926514065783083,0.11608394823919906,0
2,15,0.3653694586982924,0.04761537104818421,0
2,13,0.34970024954749546,0.1474472707360248,0
1,14,0.16540251555504926,0.021362802647284053,0
2,15,0.22251266670444442,0.17257998673540495,0
2,9,0.1949469839313888,0.08475626330800967,0
2,10,0.20889940368061166,0.14313424582442533,0
0,18,0.3900415478018584,0.12116294657410596,0
0,18,0.17190274876277795,0.11054558066232534,0
2,18,0.13661613062376682,0.17339058702644988,0
3,8,0.37293672999906835,0.07859511364625005,0
2,12,0.1270750983126217,0.16454154514769903,0
1,10,0.3747672403727007,0.12627054053125433,0
3,8,0.1822109577054782,0.016018911932703505,0
3,15,0.3210825899533063,0.18529944396192352,0
3,9,0.3473202597208545,0.13969643750931335,0
2,14,0.28063478260315566,0.16268560968000847,0
3,8,0.32859263357244173,0.12827455944060162,0
3,18,0.14082766697498217,0.08013236999522942,0
2,17,0.12466961542702062,0.03156448788881832,0
1,17,0.30572601350467554,0.15852845898183915,0
3,10,0.17820396387609622,0.13749337433728637,0
2,11,0.1253196852233181,0.0735199126331348,0
3,17,0.1673461400435894,0.18962184343184543,0
1,9,0.3922382715249618,0.03965324053434008,0
1,8,0.22031047333330822,0.08578067362367024,0
0,13,0.15103686514625736,0.11344857978425998,0
3,7,0.7673451849376344,0.6812581455425744,1
2,12,0.3239329088348929,0.07641470302671094,0
1,17,0.1646699793529677,0.16481777769769318,0
1,14,0.15411096157548748,0.15849270693353246,0
2,23,0.9721984704918816,0.7478550958123895,1
3,9,0.10309607267874839,0.026640987204676073,0
3,18,0.16366529922187914,0.07669909105964477,0
2,9,0.12858382662460202,0.011750462728906586,0
1,15,0.3724679612091967,0.1993478873467065,0
0,8,0.17609706484796556,0.12393157538911354,0
3,18,0.21127036392443982,0.1936115620914488,0
1,12,0.15095994957628858,0.09856796552289566,0
3,10,0.1268943942725302,0.1420511149323341,0
2,9,0.1939808824155379,0.195703320395755,0
2,13,0.37787111274172225,0.05658510163842539,0
2,16,0.19390309475908135,0.1785343619659302,0
3,10,0.2667024124854065,0.1845705608389072,0
3,8,0.15667598653276443,0.01091343347707472,0
3,12,0.14906648704252284,0.09342656796638647,0
3,8,0.232455906323761,0.19776371674094967,0
3,15,0.13374726514333116,0.14395279268455402,0
2,9,0.16112011343577454,0.05682328966357553,0
2,17,0.3672683566729822,0.1171354803627672,0
0,16,0.3300542888882484,0.036113769436506904,0
1,15,0.3030725548289088,0.17747353960373669,0
0,6,0.9510931625743322,0.6615101874735191,1
3,15,0.288507021863464,0.05386368720859922,0
2,8,0.2968518271052052,0.19017919369504155,0
1,11,0.35898365314755354,0.16031159258431796,0
0,9,0.2641468665418778,0.12045830545036634,0
2,10,0.17202403984602385,0.154175497391098,0
0,11,0.14888220516257636,0.1558985090291444,0
1,9,0.1895639981869871,0.16022008423858647,0
2,18,0.28105408206124605,0.07180885175693079,0
2,16,0.15996137817864797,0.08908848298402583,0
2,17,0.2801022248485772,0.018044469887749305,0
2,17,0.15590674974196983,0.12613725129666492,0
2,15,0.3029320096021076,0.12952212346529443,0
3,16,0.28886787440007644,0.10493555677528695,0
3,9,0.3721623133157448,0.09552227303444334,0
1,18,0.3708710855999783,0.16830759085514174,0
2,17,0.11431848231925291,0.015306503947529216,0
0,6,0.8393969476093096,0.8881239997401184,1
2,12,0.27567036542691936,0.15372935459531034,0
3,20,0.713577614910805,0.7665006246470074,1
2,17,0.3172284054495353,0.15147085289695839,0
2,13,0.39001588803107723,0.17426896364987793,0
1,9,0.3241087957818498,0.12081057467955003,0
0,14,0.26031280089448816,0.0011694139166680496,0
1,18,0.2431359621737071,0.13836124599738656,0
3,12,0.2855498123462479,0.1947843784343374,0
3,12,0.12629053918664787,0.027022789439374084,0
0,11,0.35770360907945475,0.04184589606689988,0
1,14,0.3526269129501115,0.17163787154855062,0
0,12,0.330916343920139,0.029633129349334666,0
0,10,0.3707246008942029,0.14775623634844734,0
3,15,0.10588833360328474,0.0899032556790505,0
2,17,0.34883522875719936,0.07834667869049634,0
0,18,0.35428885902410634,0.08635759052557786,0
3,17,0.2787518651733068,0.11086090504978055,0
3,14,0.2458302881867194,0.11820785511227574,0
3,11,0.3142870986328379,0.10566176178905316,0
2,16,0.11905317068364218,0.1785754392270748,0
3,9,0.24843664010471858,0.18779289520707698,0
3,8,0.14840003092887427,0.14524182705909205,0
3,11,0.2522907835685514,0.11753174202005588,0
3,10,0.36495201802267296,0.14459900067953046,0
3,18,0.29575005635898854,0.07205111353989342,0
1,17,0.16216257724715144,0.1381395097810839,0
3,10,0.15198733106140244,0.03126281888149529,0
3,15,0.19109556801926847,0.04188658827070968,0
0,21,0.9030783574847999,0.6698859179852863,1
0,9,0.20132042638351128,0.022793858673517287,0
1,15,0.17734664230122305,0.06806484279764562,0
0,16,0.1802473706669756,0.030235674758863663,0
0,8,0.3779896295359755,0.08756534129230215,0
0,9,0.3344957186517996,0.12193116960250772,0
0,16,0.11259083116197377,0.02108221675015434,0
1,13,0.14710976420719013,0.058424597543721424,0
3,9,0.14628871972954194,0.07274738153011727,0
0,11,0.23173253827460857,0.08314996774378314,0
1,15,0.2023960209341905,0.10100454564580588,0
2,14,0.2081930219295034,0.1329990509829689,0
3,11,0.14139829978742155,0.08576456966014119,0
3,16,0.3383822039116889,0.07235487393102087,0
1,0,0.7254334643594256,0.7259218287517156,1
1,14,0.11844049854561597,0.15183847701116462,0
1,17,0.11734294886380353,0.12632151243097642,0
2,14,0.22060084540944438,0.13617413148401736,0
2,13,0.3727692559603394,0.0015804467007570766,0
1,14,0.23385671521100257,0.041026714276641243,0
3,13,0.366302468952159,0.15631261862629206,0
1,12,0.12528427698531042,0.10748669852985877,0
1,16,0.39757719086287224,0.05678557189365403,0
2,16,0.20221266394193393,0.12713710093502303,0
2,21,0.9960864100723146,0.6441767624973839,1
2,12,0.28809685969538845,0.07089466918082986,0
0,7,0.8359441481656885,0.9931802250030557,1
1,13,0.18976048294723516,0.13338447479127236,0
1,14,0.25589999423365073,0.04952666626159388,0
1,13,0.2362928772672739,0.029310650693834452,0
3,9,0.12767458348466532,0.08497734649257256,0
1,15,0.1234218076675256,0.13536448855140149,0
3,12,0.2752911332968488,0.12729222986612052,0
3,14,0.3471435490910175,0.02886923626927418,0
3,10,0.3904095419597433,0.10263709703575322,0
1,15,0.24200666852133138,0.1492992612076397,0
2,9,0.2804800641215991,0.08172397182931923,0
2,8,0.2568332496731829,0.023548442678849923,0
2,12,0.18819438849223902,0.0055955570805127815,0
3,8,0.3810461965819887,0.06103279276051701,0
1,15,0.1006257261089859,0.10950745992161176,0
0,14,0.24435292982993817,0.0619403758134901,0
2,14,0.24256826453162728,0.14400669907582322,0
1,16,0.2909380788973037,0.15233575619746653,0
1,13,0.126794494241055,0.124954086042199,0
3,11,0.37007332532569126,0.06779957643299468,0
3,4,0.9121625878471227,0.8287979174557603,1
2,16,0.2935479032779819,0.1287828379263771,0
0,17,0.25652613682164815,0.1501117147145207,0
0,9,0.297476324296404,0.10637188729605584,0
2,11,0.1735860083170769,0.14112354045945025,0
3,9,0.34207630723761884,0.12137096422974938,0
0,15,0.35859230071421444,0.004652649670774567,0
3,8,0.35789452313162784,0.06347648707331864,0
0,9,0.26253378205334243,0.05707034490113594,0
0,10,0.1920382655087815,0.08145528685839261,0
2,10,0.10815135772518952,0.011700356450713168,0
2,10,0.22384684359955273,0.06484355815937264,0
0,8,0.160767837404362,0.1504267477944562,0
3,16,0.3257169935951112,0.07700973592602767,0
0,13,0.23944705997359997,0.08141529271819921,0
3,18,0.17012213672787346,0.17723117920551126,0
0,11,0.3288934891403633,0.1303101819533321,0
3,15,0.1251725066742551,0.12715979889099654,0
1,13,0.2621319263845132,0.03363766637746044,0
3,16,0.23552260035676978,0.00020021172261790456,0
2,18,0.3916245412097462,0.00010858634140344937,0
3,12,0.27936032545020195,0.16789754432439474,0
2,18,0.16382624041697197,0.16813683883894745,0
1,16,0.26892447338238784,0.06012766970651611,0
0,10,0.31752213438558374,0.19976425063529357,0
1,17,0.25144607489723825,0.16041131067023268,0
2,18,0.17840816001513676,0.15053880022131516,0
1,18,0.3949065841473004,0.06832596094999298,0
2,8,0.3742054723765964,0.0267451489663769,0
3,8,0.370433498195362,0.13454128082623484,0
3,14,0.2614394361104416,0.1574610469888453,0
0,16,0.10928425615855794,0.16641677292593807,0
0,13,0.3916117082821904,0.07527528975526517,0
3,10,0.35174373783461566,0.16237394168530425,0
0,15,0.2111441923743066,0.038598171538975316,0
0,4,0.7269899557894784,0.8453770834959643,1
1,11,0.39403573608504683,0.19345930123776076,0
3,3,0.9952790613944609,0.8553744417312329,1
2,17,0.2500976916268721,0.034095419275440554,0
1,9,0.2764493751412177,0.14919468770183522,0
1,16,0.3186696599027202,0.05486559449412159,0
0,18,0.2598824552024675,0.050584214449942634,0
3,8,0.3813671106706139,0.12819325726196137,0
0,13,0.22976445148365549,0.19902129531931267,0
3,15,0.2084415529308995,0.15180434293071132,0
1,8,0.18337990921376235,0.08401241381825549,0
0,14,0.1583824418515842,0.016361780285981963,0
0,11,0.3934286833320908,0.0847640513744588,0
1,11,0.14934447257792496,0.062161171529954845,0
0,8,0.2439899260519794,0.16161181483272244,0
2,12,0.17414606982731964,0.09471530502790093,0
0,13,0.2559025134014587,0.04734873316220578,0
3,9,0.2876046272660558,0.11578689385179636,0
0,8,0.21321853990840783,0.17801674730731865,0
1,8,0.37573473632869225,0.08838368066368824,0
3,9,0.1305482745414178,0.01115799182542867,0
3,14,0.12874907542162084,0.1503926715420306,0
0,15,0.21517600744413382,0.15903293554202577,0
0,13,0.2952764278745313,0.13515522000630073,0
2,3,0.70368657468671,0.885319757662846,1
1,17,0.13779448785788656,0.10177960135979369,0
3,17,0.23338729408217238,0.048630495574582655,0
0,10,0.19350005742428222,0.08716962562967201,0
2,12,0.2750997764286889,0.10822874125167081,0
3,12,0.28099884690992605,0.05821278895263371,0
1,8,0.17121620664099124,0.16383675759311755,0
0,14,0.20314483090208574,0.1953021544223605,0
1,9,0.20246557710175717,0.1335720277960972,0
3,17,0.3077241517554494,0.17040173646570855,0
2,17,0.1898894773841544,0.06572380984169242,0
0,15,0.16582176443924068,0.0007394144516692292,0
1,15,0.28717600527362197,0.04780380797497361,0
2,14,0.16159490808914428,0.03684890244317698,0
2,8,0.1221193470609635,0.006003517739015219,0
2,15,0.1583210333392052,0.1171372784863543,0
0,8,0.15973686098566275,0.05682017680130394,0
2,10,0.2019452479054053,0.11090099103147427,0
0,10,0.3528644262145205,0.18212979003964397,0
1,19,0.9808342312505187,0.722028951216351,1
2,18,0.15140794204435146,0.1053853481666771,0
3,9,0.13554799589015298,0.1765446244540147,0
1,11,0.25976641337170203,0.13887077923753158,0
3,18,0.17336489168036046,0.009239038472000317,0
1,16,0.1882548238104309,0.029713383805275863,0
2,10,0.3554507915115419,0.19367686150086258,0
1,9,0.3353995668977513,0.15819944391176433,0
1,16,0.2164347531303198,0.17648441738645965,0
2,15,0.2556677098518624,0.03579970348152983,0
3,15,0.24212744668499112,0.11623733699462722,0
0,11,0.16585788479794106,0.04060009934318074,0
3,11,0.19179971089591724,0.1777417859093591,0
2,12,0.26516559217443825,0.026866063105497884,0
3,16,0.2054724854905402,0.11679244494608479,0
2,14,0.23534536093671096,0.08650113256119606,0
3,13,0.18190583970182594,0.004943639307567072,0
2,18,0.12276653280651478,0.18029516947629826,0
0,12,0.37798177576305336,0.019681821940225188,0
0,16,0.1600919790575456,0.039329264573912795,0
2,18,0.3536344705696357,0.03812848732716237,0
1,16,0.37371475903943663,0.0017067756802977342,0
2,14,0.3837445022294488,0.16437226322286394,0
0,15,0.29622731025363574,0.1978549253361829,0
3,11,0.16807789070159768,0.14982741506379102,0
3,15,0.20219787163715414,0.01717517124574606,0
3,14,0.1628754260510522,0.0899943871094944,0
2,10,0.2732525345841428,0.02566912815805067,0
0,15,0.34312041549127137,0.1668597763101197,0
3,14,0.3057288417651345,0.08067374343103405,0
2,13,0.27608652567097514,0.11351548550331265,0
1,21,0.9940516346275476,0.6816818474194188,1
3,11,0.24243329638683428,0.0657682725332901,0
2,9,0.15142709785173797,0.13497710757390674,0
3,8,0.1560076315678628,0.01389820711515144,0
2,11,0.16991182779767855,0.1319139786428149,0
0,13,0.25555950405682715,0.03436514336879859,0
3,14,0.14711063650904996,0.022148789657857517,0
3,9,0.21669786934948734,0.18071750084415003,0
1,12,0.22966020290083314,0.14193432281135418,0
2,17,0.16089185216085988,0.14335440946345915,0
1,8,0.3973255339474052,0.08914631614680593,0
1,16,0.19866743887283478,0.11384581458455233,0
3,17,0.11172543705394278,0.018220535349714417,0
3,13,0.3100949619173396,0.14232958673290427,0
1,14,0.17474044527019136,0.17999292406102496,0
3,14,0.3732499286362828,0.03668886378187244,0
3,8,0.17190857727574219,0.17410791837860976,0
2,18,0.37488890007155506,0.13960879851361774,0
1,15,0.22338344751087513,0.15237215988758787,0
2,9,0.3266190598276807,0.10087896848699313,0
3,15,0.14945173171035933,0.04147441909620846,0
0,22,0.8030973145647885,0.7597367341988478,1
0,8,0.1751817199170948,0.14181992101242688,0
3,15,0.23840709939950075,0.0165097259706684,0
3,10,0.2412363197366,0.05582837736839433,0
0,17,0.13015453631558255,0.058828930741774116,0
3,10,0.1232755899534944,0.15271780939580593,0
1,15,0.2074260968966936,0.04333448665501516,0
1,7,0.8171855167083741,0.7233297003626427,1
0,8,0.3317229085655411,0.15342284769078798,0
2,11,0.15999570732873625,0.003207688661937014,0
0,5,0.766170355585393,0.952914423038373,1
1,10,0.11320375371503832,0.1025000201280174,0
2,16,0.2880359303717633,0.12493467063772574,0
3,14,0.13624118841977748,0.04275599733872013,0
1,8,0.22064184692649416,0.06324804427024926,0
3,11,0.11980488521895193,0.1630169783211613,0
2,8,0.12019938055901241,0.043712171034659186,0
3,9,0.313759332603622,0.15825195460100663,0
1,12,0.38771041131335027,0.1199734290307079,0
3,18,0.3773660204686974,0.1542812819685351,0
1,18,0.32851488489799285,0.13752501952345217,0
3,9,0.20053156543742595,0.12170666443124899,0
3,16,0.29217758642542496,0.04648509547623998,0
0,11,0.10636401388723106,0.15178820624467645,0
1,14,0.3271737230797389,0.12395324569849615,0
2,15,0.1889844191119338,0.030334117078405522,0
0,11,0.3770227418660561,0.1196150377222171,0
2,10,0.18343793299244043,0.12872041432108114,0
3,18,0.3438131621966998,0.15011018220140537,0
2,13,0.17267469511736355,0.1078623504252344,0
1,18,0.308883414535602,0.044488810908888565,0
2,10,0.23270826704006461,0.0012085319528235107,0
0,11,0.11563205860786202,0.1984025137745321,0
1,9,0.15210274739406401,0.10976942007425557,0
1,11,0.2522273646552068,0.08524796325711773,0
1,11,0.173477487468757,0.0352871009794641,0
2,17,0.23448135771094072,0.12712075442284496,0
3,9,0.3853039576989902,0.0719163870785303,0
3,15,0.226809177186994,0.1218788441046001,0
1,15,0.10594332313968828,0.0762838623335917,0
2,17,0.26115930412590216,0.11057042736805711,0
3,15,0.19175418493211965,0.056645149551550866,0
3,9,0.19997024194148857,0.14297267417499196,0
1,8,0.10385028167438906,0.10013996173496341,0
3,14,0.3777073213811669,0.18805699705280318,0
2,14,0.24686533430474436,0.12820974437523194,0
3,8,0.39774174076677105,0.02489550171021522,0
1,11,0.3288852567291959,0.19141937532314424,0
2,16,0.3127385396256041,0.12699594898296804,0
0,18,0.21559994725849949,0.08480806758353741,0
3,8,0.3764405641253138,0.07228285764299736,0
0,18,0.29360006112132436,0.05226613969420735,0
1,12,0.17422444060925246,0.11566835932698583,0
1,8,0.13501919307777027,0.018461161321993737,0
3,14,0.3118209315527091,0.19482911810427256,0
1,14,0.14974708221051744,0.08537429459820872,0
3,17,0.192393659950644,0.08232179843256211,0
0,9,0.29085407459574575,0.15533822297682456,0
1,12,0.324619021735025,0.1860033731882129,0
2,8,0.3961076479443879,0.16327787561971435,0
0,23,0.8963563575335002,0.8932168943612264,1
2,10,0.31121415898427085,0.03960410578023084,0
0,15,0.2701276402496632,0.042514674642142716,0
1,11,0.17780557494524224,0.18045465778055125,0
0,18,0.1498378397818129,0.058625117072026514,0
2,9,0.2026455753214657,0.11712928002294916,0
0,8,0.11831694006788895,0.15035973929645677,0
0,1,0.8126997409827669,0.808029648622563,1
2,15,0.24196953495646636,0.06740599364693693,0
2,18,0.36704565884860785,0.19988902705196113,0
2,18,0.21954140524216526,0.12216181167549123,0
2,9,0.10092539889421892,0.17410830214367548,0
1,8,0.28057275292924316,0.1738010563412746,0
1,13,0.23557542328168085,0.13723697909545315,0
3,18,0.15638048053487189,0.19723628109406421,0
2,8,0.29013319021509354,0.1746868983592902,0
2,18,0.2332918477808505,0.12135260326346181,0
0,13,0.22837488414142598,0.18629669389348866,0
0,14,0.18815889196211205,0.039015391039761864,0
0,10,0.24937751694803112,0.01741797819934532,0
3,10,0.3689225728354306,0.19101024436306752,0
1,11,0.163492246353104,0.15065050414831918,0
0,9,0.23046802206343742,0.14315303121391204,0
2,14,0.3298926471479785,0.04407520699378101,0
3,18,0.13692943304511093,0.027151286486888207,0
3,9,0.3386621393824769,0.06656022350779266,0
0,18,0.2029677339874439,0.18203342514849116,0
3,18,0.2926306607985837,0.11237998897768259,0
1,11,0.17772818457116923,0.058195300530911,0
2,17,0.3811631951961436,0.148923550459754,0
2,10,0.3559990927130855,0.19081372377305494,0
0,12,0.11856548098488101,0.10712060807624112,0
3,13,0.3313842707090613,0.1595036278356644,0
1,16,0.29912283331517353,0.11815519664010637,0
0,16,0.35570860757068423,0.06318524501428124,0
2,11,0.24994979950781374,0.09115690610919201,0
1,18,0.35473824098994977,0.16555025831306996,0
2,4,0.7820357628096236,0.9390677055910893,1
1,15,0.18744853147299695,0.1932991405974457,0
2,10,0.3483654082941256,0.04212261713753632,0
1,8,0.3769473564597188,0.15520774748775398,0
3,12,0.39531686264651755,0.13185006218012627,0
0,16,0.2176856719048548,0.08448749434634846,0
2,14,0.21731892840226713,0.10556888688617139,0
1,16,0.21813173613843226,0.0261801366856971,0
0,12,0.2372597500412926,0.03273889359408231,0
3,12,0.3691654260713374,0.041953268972242566,0
1,18,0.10273975438377062,0.14519150235673978,0
1,14,0.38511944632835815,0.0854222128979046,0
0,9,0.2066751561481329,0.09477515098397862,0
0,16,0.2950293414409887,0.11867847805294607,0
3,11,0.1101978483471331,0.04817108422017811,0
1,18,0.323560070340421,0.15516996188729235,0
0,15,0.35946873683824054,0.1300621872873618,0
3,13,0.10348072525858965,0.023325526837463653,0
1,8,0.2760551472894443,0.19746986712907338,0
0,17,0.15432897817483518,0.09683829545967904,0
3,12,0.2714269298134069,0.019888251014395023,0
1,14,0.34386038117276563,0.003949277689749797,0
3,9,0.2556703347797929,0.11694430789199738,0
0,11,0.38970431311111686,0.17952045964796257,0
1,8,0.266416530565693,0.16010259436711086,0
1,17,0.16186897006476036,0.03224205238792437,0
0,9,0.3939785304472978,0.10122966214802552,0
1,14,0.39313092964566165,0.13163187354815836,0
0,16,0.37138585399717505,0.058679365603860584,0
1,17,0.24713284752168097,0.0625872098247204,0
2,17,0.2614628460494959,0.04196790112246618,0
0,11,0.11102018472866786,0.028333466201587346,0
1,10,0.28064331610218574,0.04320799349514118,0
1,17,0.22660450355938003,0.10996972211445476,0
1,14,0.2368203246964233,0.18894809671369106,0
1,16,0.16112886906539958,0.12591364045839742,0
1,13,0.26909264696535035,0.1295542222567025,0
1,14,0.3464703414294677,0.06327206789322047,0
3,8,0.38920531035275885,0.04949953716624467,0
0,18,0.2645106354507385,0.01319187183582411,0
2,13,0.33342128531616855,0.029265926582895754,0
2,8,0.12938405657669003,0.19589704270478114,0
0,9,0.1527194116856359,0.14566548299120652,0
3,9,0.2586880356421326,0.1400911071481676,0
2,17,0.12971984571941997,0.00959265704564365,0
3,10,0.2035518664257638,0.14825942766340358,0
3,15,0.2776930372288202,0.05181220622285823,0
1,18,0.13791050793827359,0.07576013292008753,0
0,18,0.39234995403174466,0.1415004831217649,0
3,15,0.15493135773903133,0.19724925511181565,0
2,12,0.3857848966742272,0.10411893269669564,0
1,12,0.29069057447743746,0.01738845698156155,0
2,9,0.29040300416829035,0.015338642492820354,0
0,10,0.2725950093360503,0.016917024170472406,0
3,8,0.38864989939718697,0.08479672473226943,0
1,15,0.24934156130629365,0.13702437281303767,0
0,14,0.10417007867161916,0.03803680078817367,0
0,14,0.31077751413209326,0.14993359050908778,0
0,17,0.2345956131025718,0.03370646785873497,0
1,10,0.1225367122152096,0.1678817870219332,0
0,14,0.24865235845542277,0.03409679289651466,0
2,18,0.1749295670503223,0.1078239244979278,0
0,12,0.18975339788896892,0.05870900789611158,0
3,11,0.3769169098991598,0.18582180132435477,0
